formula,bulk_modulus_voigt,bulk_modulus_reuss,bulk_modulus_vrh,material_id
Ca(GePd)2,86.457,84.702,85.58,mp-16260
Ce(FeP3)4,168.858,168.858,168.858,mp-16272
CaZnGe,53.491,44.706,49.099,mp-16263
Li2AgSb,46.551,46.551,46.551,mp-16238
BaCuP,56.754,56.698,56.726,mp-16254
RbTiS2,52.126,51.441,51.784,mp-16318
ScPRu,175.479,175.294,175.386,mp-16305
DyPPt,137.012,117.667,127.339,mp-16326
DySbPt,100.142,100.142,100.142,mp-16327
YPPt,134.065,118.753,126.409,mp-16304
Sc3SnC,101.411,101.411,101.411,mp-16297
SrCuP,66.53,64.473,65.501,mp-16321
TmSbPt,103.205,103.205,103.205,mp-16314
ErSbPt,101.691,101.691,101.691,mp-16329
HoGe,81.064,80.681,80.872,mp-16342
TiNiGe,158.406,157.846,158.126,mp-16356
LiNi2Ge,132.644,132.644,132.644,mp-16349
Ga2HgTe4,25.223,25.059,25.141,mp-16337
ThGe2,88.0,87.635,87.818,mp-10128
Th2Ge,80.522,79.956,80.239,mp-16370
LiInGe,37.377,37.377,37.377,mp-16343
HoSbPt,99.731,99.731,99.731,mp-16376
BaAl9Fe2,79.426,79.307,79.367,mp-16483
TiAlAu,133.036,127.733,130.385,mp-16481
Al9Co2,108.63,106.345,107.487,mp-16488
YAl2Co,96.172,90.247,93.21,mp-16493
SrAl9Co2,65.606,65.271,65.439,mp-16491
Al3Ni5,172.85,172.785,172.818,mp-16514
HoAl2Ni,98.648,96.23,97.439,mp-16503
ScAlCu2,106.697,106.697,106.697,mp-16497
HfAlPd2,156.936,156.936,156.936,mp-16501
TbAl2Ni,91.958,89.359,90.658,mp-16516
TmAl2Ni,101.563,98.902,100.232,mp-16517
Li3Al2,39.451,38.389,38.92,mp-16506
Al3Pd5,157.339,157.268,157.304,mp-16523
ScAlPd2,129.942,129.942,129.942,mp-16524
NdAl3,67.772,65.934,66.853,mp-16513
Cu2SnHgSe4,49.549,49.54,49.545,mp-16566
SmMgPt,80.67,80.609,80.64,mp-16645
PrMgRh,72.229,71.981,72.105,mp-16646
LiSn4Rh,63.94,63.518,63.729,mp-16648
SmNiAs,111.826,99.244,105.535,mp-16734
Al12Tc,96.935,96.935,96.935,mp-16719
LuCuPb,72.86,71.588,72.224,mp-16753
HoCuPb,70.636,69.292,69.964,mp-16750
RbYTe2,26.111,26.109,26.11,mp-16764
ErAgPb,66.637,66.601,66.619,mp-16745
ErCuPb,72.587,70.881,71.734,mp-16751
Sr2GdRuO6,132.873,132.848,132.861,mp-16796
Li3B7O12,69.802,59.135,64.468,mp-16828
Ag2SeO3,33.371,29.653,31.512,mp-16913
Ca6FeN5,78.283,76.804,77.543,mp-16916
AlPt2,205.103,204.998,205.051,mp-16526
Hf3Rh5,192.889,192.717,192.803,mp-17045
ScSnPd,104.467,102.026,103.247,mp-17092
Si2Os,204.917,202.092,203.505,mp-17123
Sr3(AlN2)2,86.267,84.615,85.441,mp-17129
Nb2ZnO6,144.989,141.918,143.453,mp-17177
Sc5Ge3,85.966,83.598,84.782,mp-17190
Ti3Rh5,204.706,204.531,204.618,mp-17413
Mg4Ta2O9,149.149,148.511,148.83,mp-17481
Sr2TaN3,70.256,67.919,69.088,mp-17518
GeAs2,19.521,7.434,13.477,mp-17524
Ca6MnN5,78.323,78.32,78.322,mp-17577
Ba2SiO4,71.92,70.404,71.162,mp-17612
Y2Zn17,80.605,80.599,80.602,mp-17639
Sc5Sn3,73.012,71.537,72.275,mp-17695
Sr2NbN3,71.953,69.762,70.857,mp-17701
Y5Ge3,71.274,68.827,70.05,mp-17751
Mg3Au,57.462,57.453,57.457,mp-1557
Ag3Ge5P6,64.884,64.884,64.884,mp-17862
Ca6GaN5,71.164,71.078,71.121,mp-17875
Ca2VN3,95.209,91.621,93.415,mp-17892
CsAgSe4,8.924,7.878,8.401,mp-18105
Ca3Cd2,28.129,28.127,28.128,mp-18167
ScSnPt,120.893,111.46,116.177,mp-18198
Ca3AlSb3,38.025,37.188,37.606,mp-18300
Be3N2,214.318,214.318,214.318,mp-18337
Nb2Al,160.03,159.919,159.974,mp-18427
Ba2MnSe3,35.779,35.366,35.573,mp-18513
Mg3Pt,69.598,69.595,69.596,mp-18707
Sm3InN,79.926,79.926,79.926,mp-19716
TePb,38.461,38.461,38.461,mp-2517816
EuAsAu,59.88,50.267,55.073,mp-19729
MgPbF6,24.377,17.539,20.958,mp-19734
YInPt,101.192,100.398,100.795,mp-19740
YSiRh,124.973,124.223,124.598,mp-19728
MnCu2SnS4,64.784,64.666,64.725,mp-19722
TmCoC,149.821,141.548,145.684,mp-19754
Eu(CdSb)2,38.652,37.851,38.252,mp-19774
In2HgTe4,20.358,20.143,20.25,mp-19765
Pr3In,41.265,41.265,41.265,mp-19764
TbInCu,77.077,76.865,76.971,mp-19782
GdGa2,86.955,81.817,84.386,mp-19773
Yb3InC,38.199,38.199,38.199,mp-19777
Sr(GeRu)2,81.018,75.147,78.082,mp-19787
Co3(SnS)2,101.761,101.66,101.711,mp-19807
Eu(ZnGe)2,57.126,56.48,56.803,mp-19808
Mn(BW)2,298.389,295.741,297.065,mp-19789
BaPbF6,45.574,45.293,45.434,mp-19799
Ba2Nb5O9,178.795,175.738,177.267,mp-19796
InS,28.095,12.697,20.396,mp-19795
Ca(GeRu)2,103.104,102.903,103.004,mp-19791
TmPb3,49.521,49.521,49.521,mp-19820
Ca(MnGe)2,80.57,79.955,80.263,mp-19824
Y3InC,78.064,78.064,78.064,mp-19817
InAgS2,51.173,51.172,51.173,mp-19833
ErN,169.316,169.316,169.316,mp-19830
NiAs2,103.879,100.721,102.3,mp-19814
Nb2InC,161.21,161.158,161.184,mp-19835
Sm2In,48.95,48.542,48.746,mp-19816
SnPt,128.544,126.192,127.368,mp-19856
InNi,102.702,102.627,102.664,mp-19876
MnCo2Ge,197.347,197.347,197.347,mp-19850
KInTe2,15.317,14.648,14.982,mp-19851
Ba(MnP)2,84.267,81.425,82.846,mp-19857
GaFe3,169.4,169.4,169.4,mp-19870
ThSnPt,109.3,109.3,109.3,mp-19886
FeTe2,95.606,92.778,94.192,mp-19880
NiSb2,78.497,72.245,75.371,mp-19895
PbCO3,61.355,54.588,57.971,mp-19893
Li2GePbS4,43.263,39.719,41.491,mp-19896
Co2Si,214.731,209.79,212.261,mp-19905
Zr2InNi2,128.441,127.885,128.163,mp-19906
Ce3Ga,43.072,43.072,43.072,mp-19920
MgInNi2,106.537,106.537,106.537,mp-19929
CeMgPt,80.136,78.956,79.546,mp-19934
ZrSiTe,51.782,13.75,32.766,mp-19917
GdGe,73.203,73.125,73.164,mp-19918
PbO,25.606,5.662,15.634,mp-19921
VAs,140.552,136.606,138.579,mp-19940
TiFe2Sn,183.277,183.277,183.277,mp-19963
Sn2Pt,92.692,92.692,92.692,mp-19962
Co2CuGe2,157.662,157.541,157.602,mp-19955
In2Ag,42.969,42.899,42.934,mp-19974
SmIn3,54.505,54.505,54.505,mp-19977
Li3CuO3,81.816,81.795,81.806,mp-19970
GdTl,32.249,32.249,32.249,mp-19966
LaCoGe3,86.376,86.368,86.372,mp-19973
SrIn4Pd,48.0,47.7,47.85,mp-19991
SrSnPt,70.041,69.533,69.787,mp-20001
SmGa5Co,90.979,90.688,90.833,mp-19988
PrIn,51.835,51.835,51.835,mp-20023
Zr2InC,118.44,118.062,118.251,mp-20004
MnNiGe,143.45,140.617,142.033,mp-20007
FeP2,177.747,172.28,175.013,mp-20027
InSb,36.737,36.737,36.737,mp-10149
DyCuGe,88.999,78.522,83.761,mp-20010
Mn(GaS2)2,38.124,37.882,38.003,mp-20025
CaPb,34.318,34.016,34.167,mp-20034
TbGe2Pt,111.434,111.17,111.302,mp-20054
SnIr,155.771,152.505,154.138,mp-20033
CO2,4.63,4.63,4.63,mp-20066
ErGeRh,123.177,122.529,122.853,mp-20043
LiFeP,74.139,69.012,71.576,mp-1008925
ZrMnGe,85.142,77.289,81.216,mp-20059
Na5OsO6,56.084,55.602,55.843,mp-20067
DyGa2,78.305,70.14,74.223,mp-20064
Ba2PbO4,86.193,84.543,85.368,mp-20098
Eu(SiPd)2,101.055,100.487,100.771,mp-20115
DyGe,81.647,81.363,81.505,mp-20122
YIn3,54.648,54.648,54.648,mp-20131
TiGaCo2,182.718,182.718,182.718,mp-20145
BaPb,24.425,24.173,24.299,mp-20136
ZrMnP,174.887,173.695,174.291,mp-20147
NbCrP,214.249,214.242,214.246,mp-20144
Eu(AlGe)2,56.13,54.757,55.443,mp-20151
Ni3Sn4,97.196,96.471,96.833,mp-20174
LuNiSb,96.168,96.168,96.168,mp-20185
Ce2C3,115.855,115.855,115.855,mp-20181
CeO2,170.992,170.992,170.992,mp-1018664
MgSn4Ru,73.435,73.43,73.432,mp-20202
HfMnSi,163.461,163.15,163.306,mp-20192
Cr2GaC,184.265,183.332,183.799,mp-20197
DyCo3B2,205.87,205.629,205.75,mp-20193
NdZnSn,63.202,59.315,61.258,mp-20201
UGa3,83.085,83.085,83.085,mp-20214
ThIn3,65.84,65.84,65.84,mp-20206
Th(FeGe)2,145.858,144.234,145.046,mp-20238
CePb3,50.804,50.804,50.804,mp-20225
CeFeSi,86.248,78.811,82.529,mp-20245
TiGePd,151.539,149.817,150.678,mp-16740
AsPd3Pb2,87.197,87.099,87.148,mp-20257
LiIn2Pt,81.018,81.018,81.018,mp-20265
Mn(GaSe2)2,32.833,32.506,32.669,mp-20261
TiCuSi,148.05,147.405,147.728,mp-20255
MnCoP,202.411,200.126,201.268,mp-20249
DySiIr,146.179,146.061,146.12,mp-20281
SmIn,55.174,55.174,55.174,mp-20298
InAs,48.543,48.543,48.543,mp-20305
TbCuPb,70.304,68.16,69.232,mp-20290
InAgO2,112.383,104.45,108.417,mp-20329
CeAl3Ni2,115.009,114.901,114.955,mp-20338
FeSe,36.907,5.71,21.309,mp-1090
Ba3In2O6,88.224,87.704,87.964,mp-20352
Fe3Ge,175.908,175.908,175.908,mp-20344
LiGa2Pt,103.688,103.688,103.688,mp-20363
InP,59.35,59.35,59.35,mp-966800
MgMnGe,77.278,77.232,77.255,mp-20354
Ce2SbO2,79.268,77.083,78.176,mp-20356
EuN,109.606,108.652,109.129,mp-20340
DyCoC,171.192,136.476,153.834,mp-20350
Na2CdPb,23.527,23.527,23.527,mp-20389
HfCuSi2,140.981,138.434,139.708,mp-20401
Ce(GePt)2,124.077,120.823,122.45,mp-20400
Nd3InC,63.104,63.104,63.104,mp-20385
KMnP,15.87,7.487,11.679,mp-20422
V2Ga5,113.564,112.617,113.09,mp-20405
TaSiRh,234.514,234.185,234.349,mp-20436
SiRh2,226.79,215.0,220.895,mp-20418
As2Pd,110.797,110.797,110.797,mp-20465
Ba(MgPb)2,30.774,30.588,30.681,mp-20452
TiPbO3,82.001,49.113,65.557,mp-19845
CaPbF6,51.78,51.78,51.78,mp-20463
Co3Se4,98.035,98.035,98.035,mp-20456
YbIn3,38.382,38.382,38.382,mp-20469
Pb,39.516,39.516,39.516,mp-20483
SrPbO3,105.447,105.305,105.376,mp-20489
ScSiRh,148.268,147.157,147.712,mp-20492
MnSnPd2,129.866,129.866,129.866,mp-20481
MnCu2GeS4,70.782,70.413,70.597,mp-20474
InSe,16.426,4.149,10.288,mp-20485
CuSO4,65.608,61.347,63.477,mp-20525
ScInPt2,141.942,141.942,141.942,mp-20521
SrIn2Ir,60.19,56.335,58.263,mp-20497
TmAgPb,66.942,66.906,66.924,mp-20522
SrIn2Pt,57.061,53.658,55.359,mp-20533
CoSn,126.108,124.98,125.544,mp-20536
YSiNi,105.528,102.694,104.111,mp-20557
InAgSe2,42.953,42.952,42.952,mp-20554
Ba(CoAs)2,77.6,74.743,76.172,mp-20563
NaPb3,32.491,32.491,32.491,mp-20555
V2P,206.925,206.234,206.579,mp-20541
CaPb3,38.108,38.108,38.108,mp-20549
Pr(MnGe)2,101.71,99.206,100.458,mp-20542
U(SiNi)2,187.171,186.464,186.818,mp-20596
Eu(AlSi)2,64.01,59.973,61.992,mp-20595
LaIn,49.919,49.919,49.919,mp-20582
NdPb3,47.766,47.766,47.766,mp-20601
SbRh,134.672,132.395,133.533,mp-20619
SiPd3,161.152,158.862,160.007,mp-20622
YbGa5Co,66.829,66.722,66.775,mp-20627
TmCuPb,69.878,67.883,68.88,mp-20663
Mn2Sb,83.067,82.719,82.893,mp-6912
V2C,244.726,244.086,244.406,mp-1008632
Nb3B2,241.602,241.486,241.544,mp-20689
ZrNiSb,133.75,132.939,133.345,mp-20697
Cu3Se2,74.087,73.003,73.545,mp-20683
Zr3In,96.578,96.578,96.578,mp-20695
Ho2In,55.468,55.009,55.238,mp-20686
NdFeSi,90.46,82.041,86.25,mp-20690
LiCoAs,48.904,48.792,48.848,mp-20698
In2Ni3S2,61.315,60.548,60.931,mp-20708
HfCo2Sn,161.751,161.751,161.751,mp-20730
FeSb2,102.336,80.027,91.182,mp-1072181
Mg2Pb,34.401,34.401,34.401,mp-20724
PbO2,120.659,108.727,114.693,mp-1101843
LaIn3,49.718,49.718,49.718,mp-20729
In2HgSe4,23.327,23.15,23.239,mp-20731
ErSiIr,151.44,151.257,151.348,mp-20733
CeCoC2,173.782,169.344,171.563,mp-20753
La2In,40.035,39.743,39.889,mp-20760
Ce3Sn,38.321,38.321,38.321,mp-20735
ZrInNi2,140.627,140.627,140.627,mp-20744
MnAlGe,111.841,111.84,111.84,mp-20757
CeCuGe,85.752,77.585,81.668,mp-20766
SmCoGe,101.91,98.813,100.361,mp-20777
LiInTe2,23.349,23.245,23.297,mp-20782
InPS4,15.858,14.297,15.077,mp-20790
ZrIn2,81.533,81.526,81.529,mp-20800
LiIn2Pd,67.719,67.719,67.719,mp-20801
GePtSe,120.13,120.064,120.097,mp-20817
Pb(NO3)2,30.668,30.668,30.668,mp-20820
Pd3Pb,129.07,129.07,129.07,mp-20849
MnCo2Sn,166.928,166.928,166.928,mp-20840
Zn(InTe2)2,23.097,23.086,23.091,mp-20832
TbMnSi,85.379,76.669,81.024,mp-20822
CuTe,19.052,6.001,12.527,mp-20826
Ba2CaIrO6,108.746,108.746,108.746,mp-20841
Ti5Sn3,107.06,106.168,106.614,mp-20847
CoSe2,110.299,108.522,109.411,mp-1390196
EuB6,143.683,143.683,143.683,mp-20874
CoB,310.155,307.676,308.915,mp-20857
YCuPb,66.871,65.199,66.035,mp-20865
Fe2W,262.038,256.886,259.462,mp-20868
HoCoC,152.144,142.717,147.431,mp-20906
ZrFeP,196.152,195.567,195.86,mp-20892
DyInAg2,64.011,64.011,64.011,mp-20898
PrIn3,52.62,52.62,52.62,mp-20903
TbIn3,55.261,55.261,55.261,mp-20920
NiSe2,96.857,96.857,96.857,mp-20901
U(FeSi)2,177.411,177.049,177.23,mp-20924
PrPb3,47.139,47.139,47.139,mp-20939
NbNiP,215.55,215.145,215.347,mp-20932
MnSiNi,165.258,160.34,162.799,mp-20949
Sr2PbO4,91.971,91.24,91.606,mp-20944
Ce(CoGe)2,121.569,121.128,121.349,mp-20933
UIn3,61.685,61.685,61.685,mp-20941
TiNiSb,126.65,126.65,126.65,mp-20952
Cr3C2,320.091,319.267,319.679,mp-20937
SnPt3,198.87,198.87,198.87,mp-20971
Ce2InGe2,63.684,61.652,62.668,mp-20959
Pr3InN,72.128,72.128,72.128,mp-20990
YZnSn,66.587,59.934,63.26,mp-20987
La3InN,65.083,65.083,65.083,mp-20999
Y2ReC2,122.85,122.339,122.595,mp-21003
SmSnPt,103.853,103.842,103.847,mp-21007
Dy(MnGe)2,115.115,115.112,115.114,mp-21000
Ni3Ge,190.994,190.994,190.994,mp-21008
LiCaPb,29.981,29.504,29.742,mp-20998
Y3PbC,77.789,77.789,77.789,mp-21017
Sc3PbC,94.605,94.605,94.605,mp-21035
Li2InPd,59.663,59.663,59.663,mp-21029
Nd3InN,75.749,75.749,75.749,mp-21022
Ti3SnC2,158.24,157.481,157.86,mp-21023
Zr2Fe3Ge,159.195,158.68,158.937,mp-21040
SrIn2Pd,49.642,45.549,47.596,mp-21024
Li2InPt,71.969,71.969,71.969,mp-21026
CaIn2Pt,67.215,66.586,66.9,mp-21027
CrP,202.033,195.644,198.838,mp-21048
HfC,239.071,239.071,239.071,mp-1002124
YSiRu,132.185,131.277,131.731,mp-21069
Tb(GeRu)2,132.273,132.267,132.27,mp-21079
Hf5Sn3,114.117,113.634,113.876,mp-21104
SrIn4Pt,52.72,52.191,52.456,mp-21124
Y(FeGe)2,129.816,129.407,129.611,mp-21113
CeSi,69.697,69.155,69.426,mp-21115
Pr3InO,71.496,71.496,71.496,mp-21135
TmNiGe,109.602,107.972,108.787,mp-21157
MnGaCo2,186.181,186.181,186.181,mp-21171
SrGePt,67.988,67.988,67.988,mp-21164
EuGa2,50.874,41.303,46.089,mp-21168
NdGeRu,83.49,80.894,82.192,mp-21194
NdIn3,53.471,53.471,53.471,mp-21197
PuGa2,75.225,74.951,75.088,mp-21200
CeNi,71.753,70.794,71.273,mp-21188
DyAgSn,73.329,71.086,72.208,mp-21198
Yb3GaC,37.775,37.775,37.775,mp-21206
LaGa3Pd2,100.967,99.842,100.405,mp-21201
Sm3In,44.614,44.614,44.614,mp-21202
BaPPt,79.315,79.315,79.315,mp-21236
CoGe,161.04,152.447,156.743,mp-21237
Mn2VGa,187.236,187.236,187.236,mp-21235
Gd(SiRh)2,142.769,142.085,142.427,mp-21240
YMnSi,92.505,87.3,89.902,mp-21249
LiYbPb,31.017,30.579,30.798,mp-21242
ErNiSb,92.177,92.177,92.177,mp-21272
NbSiIr,244.559,243.69,244.124,mp-21248
FeSn,96.023,94.336,95.179,mp-21260
Th(MnGe)2,134.084,133.636,133.86,mp-21281
LiSn4Ru,68.505,68.484,68.495,mp-21297
PtPb4,14.272,11.174,12.723,mp-21296
ScInNi2,128.198,128.198,128.198,mp-21301
Y2In,53.934,53.396,53.665,mp-21294
HoInPt,103.555,102.484,103.02,mp-21290
TaSiIr,258.604,257.764,258.184,mp-21316
TiCoSi,185.984,185.085,185.534,mp-15657
TaFeP,254.471,254.425,254.448,mp-21336
V3Sn,162.896,162.896,162.896,mp-21342
HfGePt,176.709,175.372,176.04,mp-21340
CeB6,172.63,172.63,172.63,mp-21343
TbFeSi,100.383,95.058,97.721,mp-21363
Yb(GeRu)2,113.325,113.24,113.282,mp-21366
CePRuO,125.836,113.541,119.689,mp-21372
VCoSi,217.024,216.522,216.773,mp-21371
Cd(InTe2)2,20.976,20.804,20.89,mp-21374
In3Ni2,105.755,105.417,105.586,mp-21385
ThPb3,58.108,58.108,58.108,mp-21381
YCoC,145.055,137.49,141.273,mp-21422
HoIn3,55.314,55.314,55.314,mp-21431
Dy(NiGe)2,114.066,114.064,114.065,mp-21415
LaPb3,45.604,45.604,45.604,mp-21432
YbPb3,39.636,39.636,39.636,mp-21430
NbCoP,234.439,233.175,233.807,mp-21449
Ce2Pd2Pb,77.602,77.251,77.426,mp-21443
CeSnPd,79.442,76.521,77.982,mp-21490
Nd3In,41.855,41.855,41.855,mp-21483
RbIn4,22.957,21.18,22.069,mp-21477
CrFeP,238.616,237.727,238.171,mp-21495
TiCo2Sn,165.425,165.425,165.425,mp-21467
LiFeAs,67.572,66.614,67.093,mp-21471
LaIn5Rh,64.44,64.417,64.429,mp-21479
PuGe3,76.629,76.629,76.629,mp-21484
Y2Pd2Pb,81.235,81.075,81.155,mp-21508
YMgIn,54.174,54.099,54.137,mp-21503
YAgPb,63.913,63.188,63.551,mp-21505
LaMgGa,49.85,49.788,49.819,mp-21509
SrCuN,67.345,67.096,67.221,mp-21609
MnSiIr,172.124,155.732,163.928,mp-21851
VCu3Se4,35.323,35.323,35.323,mp-21855
FePd3,166.438,166.438,166.438,mp-21845
Ba2CePtO6,137.231,137.231,137.231,mp-21879
NdInPd,79.938,79.837,79.888,mp-21887
VGaFe2,222.851,222.851,222.851,mp-21883
LiSn4Ir,69.238,68.992,69.115,mp-21894
MnTe2,49.969,49.969,49.969,mp-21893
NdCoSi,74.028,65.607,69.818,mp-21890
NbSiAs,151.926,151.894,151.91,mp-21907
Ti5Sb3,109.254,108.298,108.776,mp-22033
Hf2In5,73.696,72.374,73.035,mp-22050
ZrSbPd,130.088,128.865,129.477,mp-22036
Sm2Ge2Ru,88.883,88.365,88.624,mp-22044
UGePt,130.491,119.37,124.931,mp-22065
YIn2Ni,85.921,83.723,84.822,mp-22056
YRh3C,196.814,196.814,196.814,mp-22120
Ga2Pt,101.898,101.898,101.898,mp-22095
DyGeAu,94.949,89.464,92.206,mp-22149
Zr2InCo2,153.599,152.304,152.951,mp-22150
NaFeAs,51.549,45.04,48.294,mp-22152
BaGePt,65.25,65.25,65.25,mp-22151
In2Au,53.29,53.29,53.29,mp-22154
UNiAs2,116.34,109.177,112.758,mp-22159
Zr6Ga2Co,111.657,107.242,109.449,mp-22167
YTiSi,92.2,92.152,92.176,mp-22179
InN,122.028,121.914,121.971,mp-20411
Co2P,226.614,220.226,223.42,mp-22204
ZrMnSi,146.313,146.061,146.187,mp-22227
TbInCu4,103.672,103.672,103.672,mp-22229
MnAs,109.077,104.455,106.766,mp-1009131
TlInSe2,23.276,21.916,22.596,mp-22232
ZrPRu,208.34,208.097,208.218,mp-22268
GdB6,167.657,167.657,167.657,mp-22266
HfSiMo,188.977,188.203,188.59,mp-22258
CoMoP,245.327,244.207,244.767,mp-22262
YSnPt,109.73,106.665,108.198,mp-22275
Ag5(PbO3)2,91.776,87.934,89.855,mp-22286
ZrVP,177.669,177.407,177.538,mp-22302
NbGeIr,224.124,222.224,223.174,mp-22287
Cd(InSe2)2,23.657,23.48,23.569,mp-22304
SrInPt,62.478,62.195,62.337,mp-22284
FeCo2Ge,184.03,182.58,183.305,mp-22300
SrAl2,44.982,44.871,44.927,mp-1638
HfCoSn,130.673,129.897,130.285,mp-22315
ScSi2Rh,140.443,140.267,140.355,mp-22307
UB12,244.824,241.493,243.159,mp-22319
Na2PtO2,77.134,70.69,73.912,mp-22313
Sn7Ru3,106.18,106.18,106.18,mp-22344
BaGe3Pt,74.435,74.398,74.417,mp-22346
SrRuO3,166.375,165.955,166.165,mp-22390
DyInPt,80.24,79.632,79.936,mp-22384
InAgTe2,36.205,36.202,36.204,mp-22386
ThRu3C,224.114,224.114,224.114,mp-22394
MnCu2SnSe4,50.87,50.83,50.85,mp-22400
HfFeP,216.498,216.37,216.434,mp-22434
CeBPt3,175.046,174.927,174.986,mp-22435
Ba2MgReO6,121.859,121.859,121.859,mp-22441
LuSiIr,158.597,158.217,158.407,mp-22440
ScSiNi,134.799,133.831,134.315,mp-22426
Zr3P,125.152,125.048,125.1,mp-22447
LiIn,32.743,32.743,32.743,mp-22460
FeGe,154.86,149.945,152.403,mp-21255
Sn(PbO2)2,48.618,46.298,47.458,mp-22467
Ce2MgGe2,64.348,63.833,64.09,mp-22511
HfCuSi,153.132,152.871,153.001,mp-22489
Tb(MnGe)2,115.3,115.13,115.215,mp-22486
ZrCo2Sn,153.951,153.951,153.951,mp-22503
CrSb2,57.961,55.311,56.636,mp-2666
YInAu2,89.598,89.598,89.598,mp-22493
ZrCuSi,145.369,145.129,145.249,mp-22522
V3Ga,168.668,168.668,168.668,mp-22568
In2O3,144.766,144.766,144.766,mp-1105681
GeRh2,203.404,197.826,200.615,mp-22585
UAsSe,78.646,75.766,77.206,mp-22595
NiP2,132.249,132.249,132.249,mp-486
Zn(InSe2)2,27.999,27.985,27.992,mp-22607
YNiSn,89.715,86.397,88.056,mp-22617
Eu(CdP)2,53.115,51.757,52.436,mp-22609
OsF6,6.241,6.225,6.233,mp-22626
InPd2,129.806,129.232,129.519,mp-22646
HfNbP,179.632,179.466,179.549,mp-22637
TaNiGe,197.997,195.496,196.746,mp-22636
In2Pt,91.458,91.458,91.458,mp-22682
BaIn4,33.564,33.102,33.333,mp-22687
TiGaPt,165.643,161.59,163.617,mp-22662
HoGeRh,120.953,120.359,120.656,mp-22670
V3Se4,81.378,79.118,80.248,mp-22700
EuAgSb,47.143,34.179,40.661,mp-22707
Te2W,33.988,2.795,18.391,mp-22693
ScFeSi,129.693,122.947,126.32,mp-22701
DyFeSi,103.57,99.171,101.371,mp-22698
YIn,56.047,56.047,56.047,mp-22704
CaIn2Pd,59.551,58.83,59.191,mp-22717
NbSiPd,194.986,194.651,194.818,mp-22722
InCuS2,66.157,66.066,66.112,mp-22736
Ca2Sn,32.106,26.454,29.28,mp-22735
TiInCu2,118.564,118.564,118.564,mp-22725
CeCuSi,85.925,83.238,84.581,mp-22740
La(MnGe)2,95.756,90.996,93.376,mp-22760
TiCoGe,168.882,168.344,168.613,mp-22769
CoBW,326.16,325.379,325.769,mp-22759
VGaCo2,199.274,199.274,199.274,mp-22790
AlFe3C,232.51,232.51,232.51,mp-22793
YbSnPt,85.09,84.56,84.825,mp-22779
LuSiRh,137.243,136.984,137.113,mp-22801
ThNiSn,98.7,98.7,98.7,mp-22786
Cr2CuS4,94.549,94.549,94.549,mp-22803
BiI3,3.949,1.386,2.668,mp-22849
InCuSe2,49.82,49.777,49.798,mp-22811
CsCl,14.588,14.588,14.588,mp-22865
HoBi,54.739,54.739,54.739,mp-22866
SmBi,52.053,52.053,52.053,mp-22873
HgI,15.023,5.737,10.38,mp-22859
NaCl,23.77,23.77,23.77,mp-22862
CsI3,5.445,5.249,5.347,mp-22876
VCl2,17.504,3.471,10.488,mp-22877
InBr,14.636,12.402,13.519,mp-22870
SbCl3,2.222,1.124,1.673,mp-22872
BiCl3,5.74,2.263,4.002,mp-22908
LaCl3,33.064,30.424,31.744,mp-22896
FeBr2,16.513,4.65,10.581,mp-22880
CdCl2,13.276,4.018,8.647,mp-22881
CaBr2,20.398,19.486,19.942,mp-22888
DyBi,53.954,53.954,53.954,mp-22907
CsBr,12.31,12.31,12.31,mp-22906
EuCl2,27.152,25.931,26.542,mp-22887
HgCl,14.906,8.673,11.79,mp-22897
ZnCl2,7.616,6.121,6.868,mp-22889
KI,10.558,10.558,10.558,mp-22901
CuBr,42.59,42.589,42.59,mp-22917
TbBi,55.237,55.237,55.237,mp-22921
Rb4CdCl6,14.359,14.169,14.264,mp-22930
AgCl,41.63,39.49,40.56,mp-22922
K2PtCl4,12.072,11.986,12.029,mp-22934
K2ReCl6,11.602,11.602,11.602,mp-22947
NaBi,29.906,29.062,29.484,mp-22924
NaBr,19.491,19.491,19.491,mp-22916
Ca2NCl,58.425,57.351,57.888,mp-22936
CsNiCl3,15.812,14.726,15.269,mp-22950
KBrO3,19.851,18.263,19.057,mp-22958
SbSBr,9.426,5.196,7.311,mp-22971
CsTiBr3,14.353,12.393,13.373,mp-22962
Rb2TeCl6,9.584,9.584,9.584,mp-22975
K2PdCl4,11.861,11.829,11.845,mp-22956
CuBiS2,50.046,49.552,49.799,mp-22982
AgClO4,28.131,25.2,26.665,mp-22993
CsMgCl3,14.163,13.281,13.722,mp-23004
CsVI3,9.775,9.577,9.676,mp-22991
CsVCl3,13.272,12.428,12.85,mp-22977
Rb2MnCl4,20.814,20.738,20.776,mp-22978
CsVBr3,11.967,11.417,11.692,mp-23038
Sr2NCl,47.541,47.05,47.295,mp-23033
K2SeBr6,11.09,11.09,11.09,mp-23036
K2ReBr6,11.063,11.063,11.063,mp-23021
Er6MnBi2,53.641,52.198,52.919,mp-23039
ZrIN,34.562,3.761,19.161,mp-23052
NaBiO3,64.082,50.895,57.489,mp-23054
Ho6MnBi2,52.031,50.839,51.435,mp-23047
Sr2BrN,44.82,44.436,44.628,mp-23056
Cs2PtI6,7.331,7.331,7.331,mp-23060
K2PdCl6,12.406,12.406,12.406,mp-23067
SrTa2Bi2O9,90.365,82.167,86.266,mp-23089
Sr5P3ClO12,67.638,64.741,66.189,mp-23121
Br,6.809,1.411,4.11,mp-23154
